carriers,locs,techs,timesteps,carrier_con
electricity,NL11,curtailment,2015-03-29 12:00:00,0.0
electricity,NL11,curtailment,2015-03-29 15:00:00,0.0
electricity,NL11,curtailment,2015-03-29 18:00:00,0.0
electricity,NL11,curtailment,2015-03-29 21:00:00,-732.80231
electricity,NL11,curtailment,2015-03-30 00:00:00,-1056.0304
electricity,NL11,curtailment,2015-03-30 03:00:00,-987.98373
electricity,NL11,curtailment,2015-03-30 06:00:00,-687.95356
electricity,NL11,curtailment,2015-03-30 09:00:00,-642.67255
electricity,NL11,curtailment,2015-03-30 12:00:00,-737.47892
electricity,NL11,curtailment,2015-03-30 15:00:00,-353.31084
electricity,NL11,curtailment,2015-03-30 18:00:00,0.0
electricity,NL11,curtailment,2015-03-30 21:00:00,-302.41429
electricity,NL11,curtailment,2015-03-31 00:00:00,-1089.7506
electricity,NL11,curtailment,2015-03-31 03:00:00,-1101.123
electricity,NL11,curtailment,2015-03-31 06:00:00,-769.9463
electricity,NL11,curtailment,2015-03-31 09:00:00,-630.60402
electricity,NL11,curtailment,2015-03-31 12:00:00,-700.52758
electricity,NL11,curtailment,2015-03-31 15:00:00,-843.89708
electricity,NL11,curtailment,2015-03-31 18:00:00,-789.0868
electricity,NL11,curtailment,2015-03-31 21:00:00,-1025.6338
electricity,NL11,demand_electricity,2015-03-01 00:00:00,-817.57957
electricity,NL11,demand_electricity,2015-03-01 03:00:00,-802.12768
electricity,NL11,demand_electricity,2015-03-01 06:00:00,-928.62073
electricity,NL11,demand_electricity,2015-03-01 09:00:00,-1043.6362
electricity,NL11,demand_electricity,2015-03-01 12:00:00,-1030.891
electricity,NL11,demand_electricity,2015-03-01 15:00:00,-1142.1377
electricity,NL11,demand_electricity,2015-03-01 18:00:00,-1210.1808
electricity,NL11,demand_electricity,2015-03-01 21:00:00,-968.8436
electricity,NL11,demand_electricity,2015-03-02 00:00:00,-832.03787
electricity,NL11,demand_electricity,2015-03-02 03:00:00,-929.13465
electricity,NL11,demand_electricity,2015-03-02 06:00:00,-1360.1429
electricity,NL11,demand_electricity,2015-03-02 09:00:00,-1412.0147
electricity,NL11,demand_electricity,2015-03-02 12:00:00,-1432.9484
electricity,NL11,demand_electricity,2015-03-02 15:00:00,-1460.5973
electricity,NL11,demand_electricity,2015-03-02 18:00:00,-1410.5072
electricity,NL11,demand_electricity,2015-03-02 21:00:00,-1067.6535
electricity,NL11,demand_electricity,2015-03-03 00:00:00,-874.65904
electricity,NL11,demand_electricity,2015-03-03 03:00:00,-954.69365
electricity,NL11,demand_electricity,2015-03-03 06:00:00,-1399.0981
electricity,NL11,demand_electricity,2015-03-03 09:00:00,-1523.7411
electricity,NL11,demand_electricity,2015-03-03 12:00:00,-1487.0129
electricity,NL11,demand_electricity,2015-03-03 15:00:00,-1464.9828
electricity,NL11,demand_electricity,2015-03-03 18:00:00,-1415.064
electricity,NL11,demand_electricity,2015-03-03 21:00:00,-1087.1139
electricity,NL11,demand_electricity,2015-03-04 00:00:00,-906.65918
electricity,NL11,demand_electricity,2015-03-04 03:00:00,-981.14344
electricity,NL11,demand_electricity,2015-03-04 06:00:00,-1414.3445
electricity,NL11,demand_electricity,2015-03-04 09:00:00,-1498.696
electricity,NL11,demand_electricity,2015-03-04 12:00:00,-1481.6681
electricity,NL11,demand_electricity,2015-03-04 15:00:00,-1493.454
electricity,NL11,demand_electricity,2015-03-04 18:00:00,-1428.5972
electricity,NL11,demand_electricity,2015-03-04 21:00:00,-1094.3431
electricity,NL11,demand_electricity,2015-03-05 00:00:00,-905.46003
electricity,NL11,demand_electricity,2015-03-05 03:00:00,-986.55674
electricity,NL11,demand_electricity,2015-03-05 06:00:00,-1409.171
electricity,NL11,demand_electricity,2015-03-05 09:00:00,-1453.1969
electricity,NL11,demand_electricity,2015-03-05 12:00:00,-1417.1196
electricity,NL11,demand_electricity,2015-03-05 15:00:00,-1452.8885
electricity,NL11,demand_electricity,2015-03-05 18:00:00,-1431.3381
electricity,NL11,demand_electricity,2015-03-05 21:00:00,-1082.6942
electricity,NL11,demand_electricity,2015-03-06 00:00:00,-877.91387
electricity,NL11,demand_electricity,2015-03-06 03:00:00,-949.17757
electricity,NL11,demand_electricity,2015-03-06 06:00:00,-1404.8198
electricity,NL11,demand_electricity,2015-03-06 09:00:00,-1487.424
electricity,NL11,demand_electricity,2015-03-06 12:00:00,-1434.6615
electricity,NL11,demand_electricity,2015-03-06 15:00:00,-1410.3016
electricity,NL11,demand_electricity,2015-03-06 18:00:00,-1352.6054
electricity,NL11,demand_electricity,2015-03-06 21:00:00,-1060.4586
electricity,NL11,demand_electricity,2015-03-07 00:00:00,-882.67621
electricity,NL11,demand_electricity,2015-03-07 03:00:00,-879.11302
electricity,NL11,demand_electricity,2015-03-07 06:00:00,-1109.4181
electricity,NL11,demand_electricity,2015-03-07 09:00:00,-1206.8232
electricity,NL11,demand_electricity,2015-03-07 12:00:00,-1112.6387
electricity,NL11,demand_electricity,2015-03-07 15:00:00,-1179.4826
electricity,NL11,demand_electricity,2015-03-07 18:00:00,-1225.8726
electricity,NL11,demand_electricity,2015-03-07 21:00:00,-999.02789
electricity,NL11,demand_electricity,2015-03-08 00:00:00,-827.03571
electricity,NL11,demand_electricity,2015-03-08 03:00:00,-814.56456
electricity,NL11,demand_electricity,2015-03-08 06:00:00,-924.4751
electricity,NL11,demand_electricity,2015-03-08 09:00:00,-997.04073
electricity,NL11,demand_electricity,2015-03-08 12:00:00,-956.71507
electricity,NL11,demand_electricity,2015-03-08 15:00:00,-1089.2724
electricity,NL11,demand_electricity,2015-03-08 18:00:00,-1198.4292
electricity,NL11,demand_electricity,2015-03-08 21:00:00,-959.04485
electricity,NL11,demand_electricity,2015-03-09 00:00:00,-822.9586
electricity,NL11,demand_electricity,2015-03-09 03:00:00,-923.8584
electricity,NL11,demand_electricity,2015-03-09 06:00:00,-1363.2607
electricity,NL11,demand_electricity,2015-03-09 09:00:00,-1447.0984
electricity,NL11,demand_electricity,2015-03-09 12:00:00,-1407.1838
electricity,NL11,demand_electricity,2015-03-09 15:00:00,-1414.7556
electricity,NL11,demand_electricity,2015-03-09 18:00:00,-1387.1752
electricity,NL11,demand_electricity,2015-03-09 21:00:00,-1048.5013
electricity,NL11,demand_electricity,2015-03-10 00:00:00,-853.9309
electricity,NL11,demand_electricity,2015-03-10 03:00:00,-930.16249
electricity,NL11,demand_electricity,2015-03-10 06:00:00,-1341.6761
electricity,NL11,demand_electricity,2015-03-10 09:00:00,-1361.5819
electricity,NL11,demand_electricity,2015-03-10 12:00:00,-1334.07
electricity,NL11,demand_electricity,2015-03-10 15:00:00,-1368.9139
electricity,NL11,demand_electricity,2015-03-10 18:00:00,-1374.0188
electricity,NL11,demand_electricity,2015-03-10 21:00:00,-1051.7219
electricity,NL11,demand_electricity,2015-03-11 00:00:00,-875.89245
electricity,NL11,demand_electricity,2015-03-11 03:00:00,-951.61013
electricity,NL11,demand_electricity,2015-03-11 06:00:00,-1368.0916
electricity,NL11,demand_electricity,2015-03-11 09:00:00,-1405.505
electricity,NL11,demand_electricity,2015-03-11 12:00:00,-1338.2499
electricity,NL11,demand_electricity,2015-03-11 15:00:00,-1375.1152
electricity,NL11,demand_electricity,2015-03-11 18:00:00,-1376.8968
electricity,NL11,demand_electricity,2015-03-11 21:00:00,-1061.6577
electricity,NL11,demand_electricity,2015-03-12 00:00:00,-877.70831
electricity,NL11,demand_electricity,2015-03-12 03:00:00,-957.64013
electricity,NL11,demand_electricity,2015-03-12 06:00:00,-1351.9545
electricity,NL11,demand_electricity,2015-03-12 09:00:00,-1366.7211
electricity,NL11,demand_electricity,2015-03-12 12:00:00,-1325.8816
electricity,NL11,demand_electricity,2015-03-12 15:00:00,-1369.0166
electricity,NL11,demand_electricity,2015-03-12 18:00:00,-1387.0724
electricity,NL11,demand_electricity,2015-03-12 21:00:00,-1059.8761
electricity,NL11,demand_electricity,2015-03-13 00:00:00,-890.24797
electricity,NL11,demand_electricity,2015-03-13 03:00:00,-966.47957
electricity,NL11,demand_electricity,2015-03-13 06:00:00,-1356.8881
electricity,NL11,demand_electricity,2015-03-13 09:00:00,-1392.4514
electricity,NL11,demand_electricity,2015-03-13 12:00:00,-1356.9909
electricity,NL11,demand_electricity,2015-03-13 15:00:00,-1364.3914
electricity,NL11,demand_electricity,2015-03-13 18:00:00,-1350.6525
electricity,NL11,demand_electricity,2015-03-13 21:00:00,-1058.1631
electricity,NL11,demand_electricity,2015-03-14 00:00:00,-873.83677
electricity,NL11,demand_electricity,2015-03-14 03:00:00,-875.61836
electricity,NL11,demand_electricity,2015-03-14 06:00:00,-1104.1761
electricity,NL11,demand_electricity,2015-03-14 09:00:00,-1257.1875
electricity,NL11,demand_electricity,2015-03-14 12:00:00,-1216.3479
electricity,NL11,demand_electricity,2015-03-14 15:00:00,-1259.1061
electricity,NL11,demand_electricity,2015-03-14 18:00:00,-1230.5321
electricity,NL11,demand_electricity,2015-03-14 21:00:00,-985.42612
electricity,NL11,demand_electricity,2015-03-15 00:00:00,-798.1191
electricity,NL11,demand_electricity,2015-03-15 03:00:00,-787.2925
electricity,NL11,demand_electricity,2015-03-15 06:00:00,-932.38949
electricity,NL11,demand_electricity,2015-03-15 09:00:00,-1101.4009
electricity,NL11,demand_electricity,2015-03-15 12:00:00,-1087.1824
electricity,NL11,demand_electricity,2015-03-15 15:00:00,-1163.277
electricity,NL11,demand_electricity,2015-03-15 18:00:00,-1205.6926
electricity,NL11,demand_electricity,2015-03-15 21:00:00,-949.62296
electricity,NL11,demand_electricity,2015-03-16 00:00:00,-805.07416
electricity,NL11,demand_electricity,2015-03-16 03:00:00,-909.60566
electricity,NL11,demand_electricity,2015-03-16 06:00:00,-1332.2199
electricity,NL11,demand_electricity,2015-03-16 09:00:00,-1366.447
electricity,NL11,demand_electricity,2015-03-16 12:00:00,-1340.4769
electricity,NL11,demand_electricity,2015-03-16 15:00:00,-1366.2415
electricity,NL11,demand_electricity,2015-03-16 18:00:00,-1363.6033
electricity,NL11,demand_electricity,2015-03-16 21:00:00,-1044.4585
electricity,NL11,demand_electricity,2015-03-17 00:00:00,-876.50916
electricity,NL11,demand_electricity,2015-03-17 03:00:00,-961.68297
electricity,NL11,demand_electricity,2015-03-17 06:00:00,-1356.2714
electricity,NL11,demand_electricity,2015-03-17 09:00:00,-1376.8968
electricity,NL11,demand_electricity,2015-03-17 12:00:00,-1341.5048
electricity,NL11,demand_electricity,2015-03-17 15:00:00,-1363.8089
electricity,NL11,demand_electricity,2015-03-17 18:00:00,-1380.1516
electricity,NL11,demand_electricity,2015-03-17 21:00:00,-1063.1652
electricity,NL11,demand_electricity,2015-03-18 00:00:00,-881.4428
electricity,NL11,demand_electricity,2015-03-18 03:00:00,-956.16689
electricity,NL11,demand_electricity,2015-03-18 06:00:00,-1370.4214
electricity,NL11,demand_electricity,2015-03-18 09:00:00,-1435.5523
electricity,NL11,demand_electricity,2015-03-18 12:00:00,-1418.9698
electricity,NL11,demand_electricity,2015-03-18 15:00:00,-1436.2375
electricity,NL11,demand_electricity,2015-03-18 18:00:00,-1391.6977
electricity,NL11,demand_electricity,2015-03-18 21:00:00,-1073.0325
electricity,NL11,demand_electricity,2015-03-19 00:00:00,-880.27791
electricity,NL11,demand_electricity,2015-03-19 03:00:00,-955.72149
electricity,NL11,demand_electricity,2015-03-19 06:00:00,-1392.8626
electricity,NL11,demand_electricity,2015-03-19 09:00:00,-1462.2419
electricity,NL11,demand_electricity,2015-03-19 12:00:00,-1405.8819
electricity,NL11,demand_electricity,2015-03-19 15:00:00,-1399.5778
electricity,NL11,demand_electricity,2015-03-19 18:00:00,-1396.5285
electricity,NL11,demand_electricity,2015-03-19 21:00:00,-1081.7349
electricity,NL11,demand_electricity,2015-03-20 00:00:00,-890.9332
electricity,NL11,demand_electricity,2015-03-20 03:00:00,-958.56519
electricity,NL11,demand_electricity,2015-03-20 06:00:00,-1392.5542
electricity,NL11,demand_electricity,2015-03-20 09:00:00,-1508.5976
electricity,NL11,demand_electricity,2015-03-20 12:00:00,-1414.3102
electricity,NL11,demand_electricity,2015-03-20 15:00:00,-1390.8412
electricity,NL11,demand_electricity,2015-03-20 18:00:00,-1351.8174
electricity,NL11,demand_electricity,2015-03-20 21:00:00,-1061.4521
electricity,NL11,demand_electricity,2015-03-21 00:00:00,-867.1558
electricity,NL11,demand_electricity,2015-03-21 03:00:00,-856.29494
electricity,NL11,demand_electricity,2015-03-21 06:00:00,-1082.3516
electricity,NL11,demand_electricity,2015-03-21 09:00:00,-1230.8405
electricity,NL11,demand_electricity,2015-03-21 12:00:00,-1152.2791
electricity,NL11,demand_electricity,2015-03-21 15:00:00,-1216.8618
electricity,NL11,demand_electricity,2015-03-21 18:00:00,-1224.8105
electricity,NL11,demand_electricity,2015-03-21 21:00:00,-994.16277
electricity,NL11,demand_electricity,2015-03-22 00:00:00,-820.97144
electricity,NL11,demand_electricity,2015-03-22 03:00:00,-800.2433
electricity,NL11,demand_electricity,2015-03-22 06:00:00,-940.74926
electricity,NL11,demand_electricity,2015-03-22 09:00:00,-1058.8483
electricity,NL11,demand_electricity,2015-03-22 12:00:00,-988.88652
electricity,NL11,demand_electricity,2015-03-22 15:00:00,-1078.2402
electricity,NL11,demand_electricity,2015-03-22 18:00:00,-1218.5749
electricity,NL11,demand_electricity,2015-03-22 21:00:00,-977.30617
electricity,NL11,demand_electricity,2015-03-23 00:00:00,-820.76587
electricity,NL11,demand_electricity,2015-03-23 03:00:00,-917.383
electricity,NL11,demand_electricity,2015-03-23 06:00:00,-1330.8152
electricity,NL11,demand_electricity,2015-03-23 09:00:00,-1392.1773
electricity,NL11,demand_electricity,2015-03-23 12:00:00,-1351.7832
electricity,NL11,demand_electricity,2015-03-23 15:00:00,-1357.3678
electricity,NL11,demand_electricity,2015-03-23 18:00:00,-1365.8646
electricity,NL11,demand_electricity,2015-03-23 21:00:00,-1044.1159
electricity,NL11,demand_electricity,2015-03-24 00:00:00,-861.7425
electricity,NL11,demand_electricity,2015-03-24 03:00:00,-937.35739
electricity,NL11,demand_electricity,2015-03-24 06:00:00,-1340.0315
electricity,NL11,demand_electricity,2015-03-24 09:00:00,-1381.4193
electricity,NL11,demand_electricity,2015-03-24 12:00:00,-1381.0081
electricity,NL11,demand_electricity,2015-03-24 15:00:00,-1396.9739
electricity,NL11,demand_electricity,2015-03-24 18:00:00,-1367.6119
electricity,NL11,demand_electricity,2015-03-24 21:00:00,-1045.3493
electricity,NL11,demand_electricity,2015-03-25 00:00:00,-863.55835
electricity,NL11,demand_electricity,2015-03-25 03:00:00,-940.40665
electricity,NL11,demand_electricity,2015-03-25 06:00:00,-1388.4086
electricity,NL11,demand_electricity,2015-03-25 09:00:00,-1492.1178
electricity,NL11,demand_electricity,2015-03-25 12:00:00,-1471.8693
electricity,NL11,demand_electricity,2015-03-25 15:00:00,-1444.4602
electricity,NL11,demand_electricity,2015-03-25 18:00:00,-1377.7876
electricity,NL11,demand_electricity,2015-03-25 21:00:00,-1055.011
electricity,NL11,demand_electricity,2015-03-26 00:00:00,-868.2179
electricity,NL11,demand_electricity,2015-03-26 03:00:00,-939.13898
electricity,NL11,demand_electricity,2015-03-26 06:00:00,-1341.6075
electricity,NL11,demand_electricity,2015-03-26 09:00:00,-1440.6915
electricity,NL11,demand_electricity,2015-03-26 12:00:00,-1468.3404
electricity,NL11,demand_electricity,2015-03-26 15:00:00,-1477.7623
electricity,NL11,demand_electricity,2015-03-26 18:00:00,-1400.8455
electricity,NL11,demand_electricity,2015-03-26 21:00:00,-1060.2873
electricity,NL11,demand_electricity,2015-03-27 00:00:00,-865.71682
electricity,NL11,demand_electricity,2015-03-27 03:00:00,-931.53295
electricity,NL11,demand_electricity,2015-03-27 06:00:00,-1322.5925
electricity,NL11,demand_electricity,2015-03-27 09:00:00,-1352.8453
electricity,NL11,demand_electricity,2015-03-27 12:00:00,-1381.4193
electricity,NL11,demand_electricity,2015-03-27 15:00:00,-1351.4063
electricity,NL11,demand_electricity,2015-03-27 18:00:00,-1323.5175
electricity,NL11,demand_electricity,2015-03-27 21:00:00,-1051.8247
electricity,NL11,demand_electricity,2015-03-28 00:00:00,-869.51983
electricity,NL11,demand_electricity,2015-03-28 03:00:00,-861.77676
electricity,NL11,demand_electricity,2015-03-28 06:00:00,-1069.8804
electricity,NL11,demand_electricity,2015-03-28 09:00:00,-1236.1167
electricity,NL11,demand_electricity,2015-03-28 12:00:00,-1219.637
electricity,NL11,demand_electricity,2015-03-28 15:00:00,-1237.1446
electricity,NL11,demand_electricity,2015-03-28 18:00:00,-1221.3158
electricity,NL11,demand_electricity,2015-03-28 21:00:00,-980.38969
electricity,NL11,demand_electricity,2015-03-29 00:00:00,-791.57517
electricity,NL11,demand_electricity,2015-03-29 03:00:00,-791.78074
electricity,NL11,demand_electricity,2015-03-29 06:00:00,-957.4003
electricity,NL11,demand_electricity,2015-03-29 09:00:00,-1125.795
electricity,NL11,demand_electricity,2015-03-29 12:00:00,-1129.5295
electricity,NL11,demand_electricity,2015-03-29 15:00:00,-1189.7953
electricity,NL11,demand_electricity,2015-03-29 18:00:00,-1157.1442
electricity,NL11,demand_electricity,2015-03-29 21:00:00,-898.09383
electricity,NL11,demand_electricity,2015-03-30 00:00:00,-810.31615
electricity,NL11,demand_electricity,2015-03-30 03:00:00,-1045.8632
electricity,NL11,demand_electricity,2015-03-30 06:00:00,-1410.747
electricity,NL11,demand_electricity,2015-03-30 09:00:00,-1420.4087
electricity,NL11,demand_electricity,2015-03-30 12:00:00,-1357.3335
electricity,NL11,demand_electricity,2015-03-30 15:00:00,-1311.1149
electricity,NL11,demand_electricity,2015-03-30 18:00:00,-1268.8706
electricity,NL11,demand_electricity,2015-03-30 21:00:00,-979.91003
electricity,NL11,demand_electricity,2015-03-31 00:00:00,-878.11944
electricity,NL11,demand_electricity,2015-03-31 03:00:00,-1097.7692
electricity,NL11,demand_electricity,2015-03-31 06:00:00,-1454.9442
electricity,NL11,demand_electricity,2015-03-31 09:00:00,-1447.0298
electricity,NL11,demand_electricity,2015-03-31 12:00:00,-1375.8004
electricity,NL11,demand_electricity,2015-03-31 15:00:00,-1356.8539
electricity,NL11,demand_electricity,2015-03-31 18:00:00,-1289.9071
electricity,NL11,demand_electricity,2015-03-31 21:00:00,-974.80509
electricity,NL11,hvac_transmission:NL12,2015-03-01 00:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-01 03:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-01 06:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-01 09:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-01 12:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-01 15:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-01 18:00:00,-9.0454608
electricity,NL11,hvac_transmission:NL12,2015-03-01 21:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-02 00:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-02 03:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-02 06:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-02 09:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-02 12:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-02 15:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-02 18:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-02 21:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-03 00:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-03 03:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-03 06:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-03 09:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-03 12:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-03 15:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-03 18:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-03 21:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-04 00:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-04 03:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-04 06:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-04 09:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-04 12:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-04 15:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-04 18:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-04 21:00:00,-10.3203
electricity,NL11,hvac_transmission:NL12,2015-03-05 00:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-05 03:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-05 06:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-05 09:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-05 12:00:00,0.0
electricity,NL11,hvac_transmission:NL12,2015-03-05 15:00:00,0.0
