locs,techs,timesteps,required_resource
NL34,demand_electricity,2015-03-18 12:00:00,-777.2831009683273
NL34,demand_electricity,2015-03-18 15:00:00,-786.7420222279379
NL34,demand_electricity,2015-03-18 18:00:00,-762.3440110424342
NL34,demand_electricity,2015-03-18 21:00:00,-587.7856248606104
NL34,demand_electricity,2015-03-19 00:00:00,-482.1985395301148
NL34,demand_electricity,2015-03-19 03:00:00,-523.5250169381759
NL34,demand_electricity,2015-03-19 06:00:00,-762.9821128734397
NL34,demand_electricity,2015-03-19 09:00:00,-800.9867072200898
NL34,demand_electricity,2015-03-19 12:00:00,-770.1138392199716
NL34,demand_electricity,2015-03-19 15:00:00,-766.6605822521772
NL34,demand_electricity,2015-03-19 18:00:00,-764.9902568710157
NL34,demand_electricity,2015-03-19 21:00:00,-592.5526208922397
NL34,demand_electricity,2015-03-20 00:00:00,-488.0352945137237
NL34,demand_electricity,2015-03-20 03:00:00,-525.0827361138656
NL34,demand_electricity,2015-03-20 06:00:00,-762.8132035652322
NL34,demand_electricity,2015-03-20 09:00:00,-826.3794065539257
NL34,demand_electricity,2015-03-20 12:00:00,-774.7306936443053
NL34,demand_electricity,2015-03-20 15:00:00,-761.874818519636
NL34,demand_electricity,2015-03-20 18:00:00,-740.4984071809524
NL34,demand_electricity,2015-03-20 21:00:00,-581.4421419523794
NL34,demand_electricity,2015-03-21 00:00:00,-475.0105100808471
NL34,demand_electricity,2015-03-21 03:00:00,-469.06114889176655
NL34,demand_electricity,2015-03-21 06:00:00,-592.8904395086543
NL34,demand_electricity,2015-03-21 09:00:00,-674.2296552609416
NL34,demand_electricity,2015-03-21 12:00:00,-631.1953170698953
NL34,demand_electricity,2015-03-21 15:00:00,-666.5724332888758
NL34,demand_electricity,2015-03-21 18:00:00,-670.9265399004425
NL34,demand_electricity,2015-03-21 21:00:00,-544.5823773613567
NL34,demand_electricity,2015-03-22 00:00:00,-449.71164925157086
NL34,demand_electricity,2015-03-22 03:00:00,-438.3571901998556
NL34,demand_electricity,2015-03-22 06:00:00,-515.3235316396642
NL34,demand_electricity,2015-03-22 09:00:00,-580.0157966830731
NL34,demand_electricity,2015-03-22 12:00:00,-541.6921514209203
NL34,demand_electricity,2015-03-22 15:00:00,-590.6383153992231
NL34,demand_electricity,2015-03-22 18:00:00,-667.5108183344721
NL34,demand_electricity,2015-03-22 21:00:00,-535.3486685126892
NL34,demand_electricity,2015-03-23 00:00:00,-449.59904304609927
NL34,demand_electricity,2015-03-23 03:00:00,-502.5239596177306
NL34,demand_electricity,2015-03-23 06:00:00,-728.9938065219417
NL34,demand_electricity,2015-03-23 09:00:00,-762.6067588552012
NL34,demand_electricity,2015-03-23 12:00:00,-740.4796394800404
NL34,demand_electricity,2015-03-23 15:00:00,-743.5387747286843
NL34,demand_electricity,2015-03-23 18:00:00,-748.193164554842
NL34,demand_electricity,2015-03-23 21:00:00,-571.945685290945
NL34,demand_electricity,2015-03-24 00:00:00,-472.04521333676286
NL34,demand_electricity,2015-03-24 03:00:00,-513.4655292493835
NL34,demand_electricity,2015-03-24 06:00:00,-734.0423180672499
NL34,demand_electricity,2015-03-24 09:00:00,-756.7137007688564
NL34,demand_electricity,2015-03-24 12:00:00,-756.4884883579133
NL34,demand_electricity,2015-03-24 15:00:00,-765.2342369828708
NL34,demand_electricity,2015-03-24 18:00:00,-749.1503173013501
NL34,demand_electricity,2015-03-24 21:00:00,-572.6213225237742
NL34,demand_electricity,2015-03-25 00:00:00,-473.03990148509484
NL34,demand_electricity,2015-03-25 03:00:00,-515.1358546305448
NL34,demand_electricity,2015-03-25 06:00:00,-760.5423117548893
NL34,demand_electricity,2015-03-25 09:00:00,-817.3521424152893
NL34,demand_electricity,2015-03-25 12:00:00,-806.2604311763412
NL34,demand_electricity,2015-03-25 15:00:00,-791.2462704468
NL34,demand_electricity,2015-03-25 18:00:00,-754.7243244721923
NL34,demand_electricity,2015-03-25 21:00:00,-577.9138141809374
NL34,demand_electricity,2015-03-26 00:00:00,-475.59230880911684
NL34,demand_electricity,2015-03-26 03:00:00,-514.4414496968037
NL34,demand_electricity,2015-03-26 06:00:00,-734.9056323091984
NL34,demand_electricity,2015-03-26 09:00:00,-789.1818233464883
NL34,demand_electricity,2015-03-26 12:00:00,-804.3273579824127
NL34,demand_electricity,2015-03-26 15:00:00,-809.4884757331922
NL34,demand_electricity,2015-03-26 18:00:00,-767.3549871859184
NL34,demand_electricity,2015-03-26 21:00:00,-580.804040121374
NL34,demand_electricity,2015-03-27 00:00:00,-474.2222666425462
NL34,demand_electricity,2015-03-27 03:00:00,-510.275020094356
NL34,demand_electricity,2015-03-27 06:00:00,-724.4895583030794
NL34,demand_electricity,2015-03-27 09:00:00,-741.0614382083102
NL34,demand_electricity,2015-03-27 12:00:00,-756.7137007688564
NL34,demand_electricity,2015-03-27 15:00:00,-740.2731947700091
NL34,demand_electricity,2015-03-27 18:00:00,-724.9962862277015
NL34,demand_electricity,2015-03-27 21:00:00,-576.1684179961283
NL34,demand_electricity,2015-03-28 00:00:00,-476.30548144376996
NL34,demand_electricity,2015-03-28 03:00:00,-472.0639810376747
NL34,demand_electricity,2015-03-28 06:00:00,-586.0589963767134
NL34,demand_electricity,2015-03-28 09:00:00,-677.1198812013782
NL34,demand_electricity,2015-03-28 12:00:00,-668.0926170627419
NL34,demand_electricity,2015-03-28 15:00:00,-677.6829122287361
NL34,demand_electricity,2015-03-28 18:00:00,-669.0122344074261
NL34,demand_electricity,2015-03-28 21:00:00,-537.0377615947625
NL34,demand_electricity,2015-03-29 00:00:00,-433.6089618691383
NL34,demand_electricity,2015-03-29 03:00:00,-433.7215680746099
NL34,demand_electricity,2015-03-29 06:00:00,-524.4446342828602
NL34,demand_electricity,2015-03-29 09:00:00,-616.6878842649764
NL34,demand_electricity,2015-03-29 12:00:00,-618.7335636643764
NL34,demand_electricity,2015-03-29 15:00:00,-651.7459495684543
NL34,demand_electricity,2015-03-29 18:00:00,-633.8603305993887
NL34,demand_electricity,2015-03-29 21:00:00,-491.9577440043163
NL34,demand_electricity,2015-03-30 00:00:00,-443.87489426796185
NL34,demand_electricity,2015-03-30 03:00:00,-572.9028380374531
NL34,demand_electricity,2015-03-30 06:00:00,-772.7788527494652
NL34,demand_electricity,2015-03-30 09:00:00,-778.0713444066282
NL34,demand_electricity,2015-03-30 12:00:00,-743.5200070277724
NL34,demand_electricity,2015-03-30 15:00:00,-718.2023784975842
NL34,demand_electricity,2015-03-30 18:00:00,-695.0618032731794
NL34,demand_electricity,2015-03-30 21:00:00,-536.7750137819955
NL34,demand_electricity,2015-03-31 00:00:00,-481.01617437266344
NL34,demand_electricity,2015-03-31 03:00:00,-601.335904919021
NL34,demand_electricity,2015-03-31 06:00:00,-796.9891869258496
NL34,demand_electricity,2015-03-31 09:00:00,-792.6538480151946
NL34,demand_electricity,2015-03-31 12:00:00,-753.6357978193005
NL34,demand_electricity,2015-03-31 15:00:00,-743.2572592150054
NL34,demand_electricity,2015-03-31 18:00:00,-706.585171633102
NL34,demand_electricity,2015-03-31 21:00:00,-533.9786263461185
NL41,curtailment,2015-03-01 00:00:00,-300000.0
NL41,curtailment,2015-03-01 03:00:00,-300000.0
NL41,curtailment,2015-03-01 06:00:00,-300000.0
NL41,curtailment,2015-03-01 09:00:00,-300000.0
NL41,curtailment,2015-03-01 12:00:00,-300000.0
NL41,curtailment,2015-03-01 15:00:00,-300000.0
NL41,curtailment,2015-03-01 18:00:00,-300000.0
NL41,curtailment,2015-03-01 21:00:00,-300000.0
NL41,curtailment,2015-03-02 00:00:00,-300000.0
NL41,curtailment,2015-03-02 03:00:00,-300000.0
NL41,curtailment,2015-03-02 06:00:00,-300000.0
NL41,curtailment,2015-03-02 09:00:00,-300000.0
NL41,curtailment,2015-03-02 12:00:00,-300000.0
NL41,curtailment,2015-03-02 15:00:00,-300000.0
NL41,curtailment,2015-03-02 18:00:00,-300000.0
NL41,curtailment,2015-03-02 21:00:00,-300000.0
NL41,curtailment,2015-03-03 00:00:00,-300000.0
NL41,curtailment,2015-03-03 03:00:00,-300000.0
NL41,curtailment,2015-03-03 06:00:00,-300000.0
NL41,curtailment,2015-03-03 09:00:00,-300000.0
NL41,curtailment,2015-03-03 12:00:00,-300000.0
NL41,curtailment,2015-03-03 15:00:00,-300000.0
NL41,curtailment,2015-03-03 18:00:00,-300000.0
NL41,curtailment,2015-03-03 21:00:00,-300000.0
NL41,curtailment,2015-03-04 00:00:00,-300000.0
NL41,curtailment,2015-03-04 03:00:00,-300000.0
NL41,curtailment,2015-03-04 06:00:00,-300000.0
NL41,curtailment,2015-03-04 09:00:00,-300000.0
NL41,curtailment,2015-03-04 12:00:00,-300000.0
NL41,curtailment,2015-03-04 15:00:00,-300000.0
NL41,curtailment,2015-03-04 18:00:00,-300000.0
NL41,curtailment,2015-03-04 21:00:00,-300000.0
NL41,curtailment,2015-03-05 00:00:00,-300000.0
NL41,curtailment,2015-03-05 03:00:00,-300000.0
NL41,curtailment,2015-03-05 06:00:00,-300000.0
NL41,curtailment,2015-03-05 09:00:00,-300000.0
NL41,curtailment,2015-03-05 12:00:00,-300000.0
NL41,curtailment,2015-03-05 15:00:00,-300000.0
NL41,curtailment,2015-03-05 18:00:00,-300000.0
NL41,curtailment,2015-03-05 21:00:00,-300000.0
NL41,curtailment,2015-03-06 00:00:00,-300000.0
NL41,curtailment,2015-03-06 03:00:00,-300000.0
NL41,curtailment,2015-03-06 06:00:00,-300000.0
NL41,curtailment,2015-03-06 09:00:00,-300000.0
NL41,curtailment,2015-03-06 12:00:00,-300000.0
NL41,curtailment,2015-03-06 15:00:00,-300000.0
NL41,curtailment,2015-03-06 18:00:00,-300000.0
NL41,curtailment,2015-03-06 21:00:00,-300000.0
NL41,curtailment,2015-03-07 00:00:00,-300000.0
NL41,curtailment,2015-03-07 03:00:00,-300000.0
NL41,curtailment,2015-03-07 06:00:00,-300000.0
NL41,curtailment,2015-03-07 09:00:00,-300000.0
NL41,curtailment,2015-03-07 12:00:00,-300000.0
NL41,curtailment,2015-03-07 15:00:00,-300000.0
NL41,curtailment,2015-03-07 18:00:00,-300000.0
NL41,curtailment,2015-03-07 21:00:00,-300000.0
NL41,curtailment,2015-03-08 00:00:00,-300000.0
NL41,curtailment,2015-03-08 03:00:00,-300000.0
NL41,curtailment,2015-03-08 06:00:00,-300000.0
NL41,curtailment,2015-03-08 09:00:00,-300000.0
NL41,curtailment,2015-03-08 12:00:00,-300000.0
NL41,curtailment,2015-03-08 15:00:00,-300000.0
NL41,curtailment,2015-03-08 18:00:00,-300000.0
NL41,curtailment,2015-03-08 21:00:00,-300000.0
NL41,curtailment,2015-03-09 00:00:00,-300000.0
NL41,curtailment,2015-03-09 03:00:00,-300000.0
NL41,curtailment,2015-03-09 06:00:00,-300000.0
NL41,curtailment,2015-03-09 09:00:00,-300000.0
NL41,curtailment,2015-03-09 12:00:00,-300000.0
NL41,curtailment,2015-03-09 15:00:00,-300000.0
NL41,curtailment,2015-03-09 18:00:00,-300000.0
NL41,curtailment,2015-03-09 21:00:00,-300000.0
NL41,curtailment,2015-03-10 00:00:00,-300000.0
NL41,curtailment,2015-03-10 03:00:00,-300000.0
NL41,curtailment,2015-03-10 06:00:00,-300000.0
NL41,curtailment,2015-03-10 09:00:00,-300000.0
NL41,curtailment,2015-03-10 12:00:00,-300000.0
NL41,curtailment,2015-03-10 15:00:00,-300000.0
NL41,curtailment,2015-03-10 18:00:00,-300000.0
NL41,curtailment,2015-03-10 21:00:00,-300000.0
NL41,curtailment,2015-03-11 00:00:00,-300000.0
NL41,curtailment,2015-03-11 03:00:00,-300000.0
NL41,curtailment,2015-03-11 06:00:00,-300000.0
NL41,curtailment,2015-03-11 09:00:00,-300000.0
NL41,curtailment,2015-03-11 12:00:00,-300000.0
NL41,curtailment,2015-03-11 15:00:00,-300000.0
NL41,curtailment,2015-03-11 18:00:00,-300000.0
NL41,curtailment,2015-03-11 21:00:00,-300000.0
NL41,curtailment,2015-03-12 00:00:00,-300000.0
NL41,curtailment,2015-03-12 03:00:00,-300000.0
NL41,curtailment,2015-03-12 06:00:00,-300000.0
NL41,curtailment,2015-03-12 09:00:00,-300000.0
NL41,curtailment,2015-03-12 12:00:00,-300000.0
NL41,curtailment,2015-03-12 15:00:00,-300000.0
NL41,curtailment,2015-03-12 18:00:00,-300000.0
NL41,curtailment,2015-03-12 21:00:00,-300000.0
NL41,curtailment,2015-03-13 00:00:00,-300000.0
NL41,curtailment,2015-03-13 03:00:00,-300000.0
NL41,curtailment,2015-03-13 06:00:00,-300000.0
NL41,curtailment,2015-03-13 09:00:00,-300000.0
NL41,curtailment,2015-03-13 12:00:00,-300000.0
NL41,curtailment,2015-03-13 15:00:00,-300000.0
NL41,curtailment,2015-03-13 18:00:00,-300000.0
NL41,curtailment,2015-03-13 21:00:00,-300000.0
NL41,curtailment,2015-03-14 00:00:00,-300000.0
NL41,curtailment,2015-03-14 03:00:00,-300000.0
NL41,curtailment,2015-03-14 06:00:00,-300000.0
NL41,curtailment,2015-03-14 09:00:00,-300000.0
NL41,curtailment,2015-03-14 12:00:00,-300000.0
NL41,curtailment,2015-03-14 15:00:00,-300000.0
NL41,curtailment,2015-03-14 18:00:00,-300000.0
NL41,curtailment,2015-03-14 21:00:00,-300000.0
NL41,curtailment,2015-03-15 00:00:00,-300000.0
NL41,curtailment,2015-03-15 03:00:00,-300000.0
NL41,curtailment,2015-03-15 06:00:00,-300000.0
NL41,curtailment,2015-03-15 09:00:00,-300000.0
NL41,curtailment,2015-03-15 12:00:00,-300000.0
NL41,curtailment,2015-03-15 15:00:00,-300000.0
NL41,curtailment,2015-03-15 18:00:00,-300000.0
NL41,curtailment,2015-03-15 21:00:00,-300000.0
NL41,curtailment,2015-03-16 00:00:00,-300000.0
NL41,curtailment,2015-03-16 03:00:00,-300000.0
NL41,curtailment,2015-03-16 06:00:00,-300000.0
NL41,curtailment,2015-03-16 09:00:00,-300000.0
NL41,curtailment,2015-03-16 12:00:00,-300000.0
NL41,curtailment,2015-03-16 15:00:00,-300000.0
NL41,curtailment,2015-03-16 18:00:00,-300000.0
NL41,curtailment,2015-03-16 21:00:00,-300000.0
NL41,curtailment,2015-03-17 00:00:00,-300000.0
NL41,curtailment,2015-03-17 03:00:00,-300000.0
NL41,curtailment,2015-03-17 06:00:00,-300000.0
NL41,curtailment,2015-03-17 09:00:00,-300000.0
NL41,curtailment,2015-03-17 12:00:00,-300000.0
NL41,curtailment,2015-03-17 15:00:00,-300000.0
NL41,curtailment,2015-03-17 18:00:00,-300000.0
NL41,curtailment,2015-03-17 21:00:00,-300000.0
NL41,curtailment,2015-03-18 00:00:00,-300000.0
NL41,curtailment,2015-03-18 03:00:00,-300000.0
NL41,curtailment,2015-03-18 06:00:00,-300000.0
NL41,curtailment,2015-03-18 09:00:00,-300000.0
NL41,curtailment,2015-03-18 12:00:00,-300000.0
NL41,curtailment,2015-03-18 15:00:00,-300000.0
NL41,curtailment,2015-03-18 18:00:00,-300000.0
NL41,curtailment,2015-03-18 21:00:00,-300000.0
NL41,curtailment,2015-03-19 00:00:00,-300000.0
NL41,curtailment,2015-03-19 03:00:00,-300000.0
NL41,curtailment,2015-03-19 06:00:00,-300000.0
NL41,curtailment,2015-03-19 09:00:00,-300000.0
NL41,curtailment,2015-03-19 12:00:00,-300000.0
NL41,curtailment,2015-03-19 15:00:00,-300000.0
NL41,curtailment,2015-03-19 18:00:00,-300000.0
NL41,curtailment,2015-03-19 21:00:00,-300000.0
NL41,curtailment,2015-03-20 00:00:00,-300000.0
NL41,curtailment,2015-03-20 03:00:00,-300000.0
NL41,curtailment,2015-03-20 06:00:00,-300000.0
NL41,curtailment,2015-03-20 09:00:00,-300000.0
NL41,curtailment,2015-03-20 12:00:00,-300000.0
NL41,curtailment,2015-03-20 15:00:00,-300000.0
NL41,curtailment,2015-03-20 18:00:00,-300000.0
NL41,curtailment,2015-03-20 21:00:00,-300000.0
NL41,curtailment,2015-03-21 00:00:00,-300000.0
NL41,curtailment,2015-03-21 03:00:00,-300000.0
NL41,curtailment,2015-03-21 06:00:00,-300000.0
NL41,curtailment,2015-03-21 09:00:00,-300000.0
NL41,curtailment,2015-03-21 12:00:00,-300000.0
NL41,curtailment,2015-03-21 15:00:00,-300000.0
NL41,curtailment,2015-03-21 18:00:00,-300000.0
NL41,curtailment,2015-03-21 21:00:00,-300000.0
NL41,curtailment,2015-03-22 00:00:00,-300000.0
NL41,curtailment,2015-03-22 03:00:00,-300000.0
NL41,curtailment,2015-03-22 06:00:00,-300000.0
NL41,curtailment,2015-03-22 09:00:00,-300000.0
NL41,curtailment,2015-03-22 12:00:00,-300000.0
NL41,curtailment,2015-03-22 15:00:00,-300000.0
NL41,curtailment,2015-03-22 18:00:00,-300000.0
NL41,curtailment,2015-03-22 21:00:00,-300000.0
NL41,curtailment,2015-03-23 00:00:00,-300000.0
NL41,curtailment,2015-03-23 03:00:00,-300000.0
NL41,curtailment,2015-03-23 06:00:00,-300000.0
NL41,curtailment,2015-03-23 09:00:00,-300000.0
NL41,curtailment,2015-03-23 12:00:00,-300000.0
NL41,curtailment,2015-03-23 15:00:00,-300000.0
NL41,curtailment,2015-03-23 18:00:00,-300000.0
NL41,curtailment,2015-03-23 21:00:00,-300000.0
NL41,curtailment,2015-03-24 00:00:00,-300000.0
NL41,curtailment,2015-03-24 03:00:00,-300000.0
NL41,curtailment,2015-03-24 06:00:00,-300000.0
NL41,curtailment,2015-03-24 09:00:00,-300000.0
NL41,curtailment,2015-03-24 12:00:00,-300000.0
NL41,curtailment,2015-03-24 15:00:00,-300000.0
NL41,curtailment,2015-03-24 18:00:00,-300000.0
NL41,curtailment,2015-03-24 21:00:00,-300000.0
NL41,curtailment,2015-03-25 00:00:00,-300000.0
NL41,curtailment,2015-03-25 03:00:00,-300000.0
NL41,curtailment,2015-03-25 06:00:00,-300000.0
NL41,curtailment,2015-03-25 09:00:00,-300000.0
NL41,curtailment,2015-03-25 12:00:00,-300000.0
NL41,curtailment,2015-03-25 15:00:00,-300000.0
NL41,curtailment,2015-03-25 18:00:00,-300000.0
NL41,curtailment,2015-03-25 21:00:00,-300000.0
NL41,curtailment,2015-03-26 00:00:00,-300000.0
NL41,curtailment,2015-03-26 03:00:00,-300000.0
NL41,curtailment,2015-03-26 06:00:00,-300000.0
NL41,curtailment,2015-03-26 09:00:00,-300000.0
NL41,curtailment,2015-03-26 12:00:00,-300000.0
NL41,curtailment,2015-03-26 15:00:00,-300000.0
NL41,curtailment,2015-03-26 18:00:00,-300000.0
NL41,curtailment,2015-03-26 21:00:00,-300000.0
NL41,curtailment,2015-03-27 00:00:00,-300000.0
NL41,curtailment,2015-03-27 03:00:00,-300000.0
NL41,curtailment,2015-03-27 06:00:00,-300000.0
NL41,curtailment,2015-03-27 09:00:00,-300000.0
NL41,curtailment,2015-03-27 12:00:00,-300000.0
NL41,curtailment,2015-03-27 15:00:00,-300000.0
NL41,curtailment,2015-03-27 18:00:00,-300000.0
NL41,curtailment,2015-03-27 21:00:00,-300000.0
NL41,curtailment,2015-03-28 00:00:00,-300000.0
NL41,curtailment,2015-03-28 03:00:00,-300000.0
NL41,curtailment,2015-03-28 06:00:00,-300000.0
NL41,curtailment,2015-03-28 09:00:00,-300000.0
NL41,curtailment,2015-03-28 12:00:00,-300000.0
NL41,curtailment,2015-03-28 15:00:00,-300000.0
NL41,curtailment,2015-03-28 18:00:00,-300000.0
NL41,curtailment,2015-03-28 21:00:00,-300000.0
NL41,curtailment,2015-03-29 00:00:00,-300000.0
NL41,curtailment,2015-03-29 03:00:00,-300000.0
NL41,curtailment,2015-03-29 06:00:00,-300000.0
NL41,curtailment,2015-03-29 09:00:00,-300000.0
NL41,curtailment,2015-03-29 12:00:00,-300000.0
NL41,curtailment,2015-03-29 15:00:00,-300000.0
NL41,curtailment,2015-03-29 18:00:00,-300000.0
NL41,curtailment,2015-03-29 21:00:00,-300000.0
NL41,curtailment,2015-03-30 00:00:00,-300000.0
NL41,curtailment,2015-03-30 03:00:00,-300000.0
NL41,curtailment,2015-03-30 06:00:00,-300000.0
NL41,curtailment,2015-03-30 09:00:00,-300000.0
NL41,curtailment,2015-03-30 12:00:00,-300000.0
NL41,curtailment,2015-03-30 15:00:00,-300000.0
NL41,curtailment,2015-03-30 18:00:00,-300000.0
NL41,curtailment,2015-03-30 21:00:00,-300000.0
NL41,curtailment,2015-03-31 00:00:00,-300000.0
NL41,curtailment,2015-03-31 03:00:00,-300000.0
NL41,curtailment,2015-03-31 06:00:00,-300000.0
NL41,curtailment,2015-03-31 09:00:00,-300000.0
NL41,curtailment,2015-03-31 12:00:00,-300000.0
NL41,curtailment,2015-03-31 15:00:00,-300000.0
NL41,curtailment,2015-03-31 18:00:00,-300000.0
NL41,curtailment,2015-03-31 21:00:00,-300000.0
NL41,demand_electricity,2015-03-01 00:00:00,-3597.967677556191
NL41,demand_electricity,2015-03-01 03:00:00,-3529.967701753574
NL41,demand_electricity,2015-03-01 06:00:00,-4086.632692137745
NL41,demand_electricity,2015-03-01 09:00:00,-4592.7877226685305
NL41,demand_electricity,2015-03-01 12:00:00,-4536.699050831338
NL41,demand_electricity,2015-03-01 15:00:00,-5026.268721410266
NL41,demand_electricity,2015-03-01 18:00:00,-5325.70985654108
NL41,demand_electricity,2015-03-01 21:00:00,-4263.643715623935
NL41,demand_electricity,2015-03-02 00:00:00,-3661.5951493714997
NL41,demand_electricity,2015-03-02 03:00:00,-4088.89433213118
NL41,demand_electricity,2015-03-02 06:00:00,-5985.656406625455
NL41,demand_electricity,2015-03-02 09:00:00,-6213.931269962841
NL41,demand_electricity,2015-03-02 12:00:00,-6306.055405695433
NL41,demand_electricity,2015-03-02 15:00:00,-6427.7316373422445
NL41,demand_electricity,2015-03-02 18:00:00,-6207.297125982099
NL41,demand_electricity,2015-03-02 21:00:00,-4698.481698361733
NL41,demand_electricity,2015-03-03 00:00:00,-3849.1604928270544
NL41,demand_electricity,2015-03-03 03:00:00,-4201.373227804688
NL41,demand_electricity,2015-03-03 06:00:00,-6157.0887181278395
NL41,demand_electricity,2015-03-03 09:00:00,-6705.611804535643
NL41,demand_electricity,2015-03-03 12:00:00,-6543.97993300481
NL41,demand_electricity,2015-03-03 15:00:00,-6447.030965286224
NL41,demand_electricity,2015-03-03 18:00:00,-6227.35033392389
NL41,demand_electricity,2015-03-03 21:00:00,-4784.122466113144
NL41,demand_electricity,2015-03-04 00:00:00,-3989.985276418283
NL41,demand_electricity,2015-03-04 03:00:00,-4317.772299466817
NL41,demand_electricity,2015-03-04 06:00:00,-6224.184037933081
NL41,demand_electricity,2015-03-04 09:00:00,-6595.394548855571
NL41,demand_electricity,2015-03-04 12:00:00,-6520.458877073086
NL41,demand_electricity,2015-03-04 15:00:00,-6572.325820922531
NL41,demand_electricity,2015-03-04 18:00:00,-6286.906853751016
NL41,demand_electricity,2015-03-04 21:00:00,-4815.936202020797
NL41,demand_electricity,2015-03-05 00:00:00,-3984.7081164336005
NL41,demand_electricity,2015-03-05 03:00:00,-4341.594907397666
NL41,demand_electricity,2015-03-05 06:00:00,-6201.416861999168
NL41,demand_electricity,2015-03-05 09:00:00,-6395.164021436779
NL41,demand_electricity,2015-03-05 12:00:00,-6236.39689389763
NL41,demand_electricity,2015-03-05 15:00:00,-6393.807037440718
NL41,demand_electricity,2015-03-05 18:00:00,-6298.968933716003
NL41,demand_electricity,2015-03-05 21:00:00,-4764.672362169601
NL41,demand_electricity,2015-03-06 00:00:00,-3863.484212785477
NL41,demand_electricity,2015-03-06 03:00:00,-4177.098291875151
NL41,demand_electricity,2015-03-06 06:00:00,-6182.268310054749
NL41,demand_electricity,2015-03-06 09:00:00,-6545.789244999558
NL41,demand_electricity,2015-03-06 12:00:00,-6313.594205673551
NL41,demand_electricity,2015-03-06 15:00:00,-6206.392469984726
NL41,demand_electricity,2015-03-06 18:00:00,-5952.485686721739
NL41,demand_electricity,2015-03-06 21:00:00,-4666.818738453641
NL41,demand_electricity,2015-03-07 00:00:00,-3884.442076724643
NL41,demand_electricity,2015-03-07 03:00:00,-3868.761372770159
NL41,demand_electricity,2015-03-07 06:00:00,-4882.277641828228
NL41,demand_electricity,2015-03-07 09:00:00,-5310.933808583969
NL41,demand_electricity,2015-03-07 12:00:00,-4896.450585787089
NL41,demand_electricity,2015-03-07 15:00:00,-5190.61456093322
NL41,demand_electricity,2015-03-07 18:00:00,-5394.765264340633
NL41,demand_electricity,2015-03-07 21:00:00,-4396.477371238359
NL41,demand_electricity,2015-03-08 00:00:00,-3639.5818534353975
NL41,demand_electricity,2015-03-08 03:00:00,-3584.6993895947053
NL41,demand_electricity,2015-03-08 06:00:00,-4068.388796190701
NL41,demand_electricity,2015-03-08 09:00:00,-4387.7323632637435
NL41,demand_electricity,2015-03-08 12:00:00,-4210.269011778866
NL41,demand_electricity,2015-03-08 15:00:00,-4793.6213540855715
NL41,demand_electricity,2015-03-08 18:00:00,-5273.993688691196
NL41,demand_electricity,2015-03-08 21:00:00,-4220.521779749105
NL41,demand_electricity,2015-03-09 00:00:00,-3621.639509487479
NL41,demand_electricity,2015-03-09 03:00:00,-4065.6748281985792
NL41,demand_electricity,2015-03-09 06:00:00,-5999.377022585628
NL41,demand_electricity,2015-03-09 09:00:00,-6368.325893514681
NL41,demand_electricity,2015-03-09 12:00:00,-6192.671854024552
NL41,demand_electricity,2015-03-09 15:00:00,-6225.993349927829
NL41,demand_electricity,2015-03-09 18:00:00,-6104.618670280142
NL41,demand_electricity,2015-03-09 21:00:00,-4614.197914606383
NL41,demand_electricity,2015-03-10 00:00:00,-3757.941013091837
NL41,demand_electricity,2015-03-10 03:00:00,-4093.417612118051
NL41,demand_electricity,2015-03-10 06:00:00,-5904.388142861351
NL41,demand_electricity,2015-03-10 09:00:00,-5991.988998607073
NL41,demand_electricity,2015-03-10 12:00:00,-5870.915870958513
NL41,demand_electricity,2015-03-10 15:00:00,-6024.255062513415
NL41,demand_electricity,2015-03-10 18:00:00,-6046.720686448203
NL41,demand_electricity,2015-03-10 21:00:00,-4628.370858565243
NL41,demand_electricity,2015-03-11 00:00:00,-3854.5884288112984
NL41,demand_electricity,2015-03-11 03:00:00,-4187.8033878440765
NL41,demand_electricity,2015-03-11 06:00:00,-6020.636438523918
NL41,demand_electricity,2015-03-11 09:00:00,-6185.283830045997
NL41,demand_electricity,2015-03-11 12:00:00,-5889.3105429051175
NL41,demand_electricity,2015-03-11 15:00:00,-6051.545518434198
NL41,demand_electricity,2015-03-11 18:00:00,-6059.38587041144
NL41,demand_electricity,2015-03-11 21:00:00,-4672.095898438322
NL41,demand_electricity,2015-03-12 00:00:00,-3862.579556788103
NL41,demand_electricity,2015-03-12 03:00:00,-4214.339963767049
NL41,demand_electricity,2015-03-12 06:00:00,-5949.620942730055
NL41,demand_electricity,2015-03-12 09:00:00,-6014.605398541425
NL41,demand_electricity,2015-03-12 12:00:00,-5834.880407063112
NL41,demand_electricity,2015-03-12 15:00:00,-6024.7073905121015
NL41,demand_electricity,2015-03-12 18:00:00,-6104.166342281456
NL41,demand_electricity,2015-03-12 21:00:00,-4664.2555464610805
NL41,demand_electricity,2015-03-13 00:00:00,-3917.7635726279204
NL41,demand_electricity,2015-03-13 03:00:00,-4253.2401716541335
NL41,demand_electricity,2015-03-13 06:00:00,-5971.332686667032
NL41,demand_electricity,2015-03-13 09:00:00,-6127.838174212744
NL41,demand_electricity,2015-03-13 12:00:00,-5971.785014665719
NL41,demand_electricity,2015-03-13 15:00:00,-6004.352630571186
NL41,demand_electricity,2015-03-13 18:00:00,-5943.891454746686
NL41,demand_electricity,2015-03-13 21:00:00,-4656.716746482964
NL41,demand_electricity,2015-03-14 00:00:00,-3845.5418688375576
