carriers,locs,timesteps,system_balance
electricity,NL23,2015-03-11 03:00:00,7.999999979801942e-06
electricity,NL23,2015-03-11 06:00:00,-1.6999999843392288e-06
electricity,NL23,2015-03-11 09:00:00,4.79999994240643e-06
electricity,NL23,2015-03-11 12:00:00,-5.0999999530176865e-06
electricity,NL23,2015-03-11 15:00:00,4.699999976764957e-06
electricity,NL23,2015-03-11 18:00:00,2.999999992425728e-06
electricity,NL23,2015-03-11 21:00:00,0.0
electricity,NL23,2015-03-12 00:00:00,0.0
electricity,NL23,2015-03-12 03:00:00,-9.999999974752427e-07
electricity,NL23,2015-03-12 06:00:00,1.0000001111620804e-06
electricity,NL23,2015-03-12 09:00:00,-1.9999999949504854e-06
electricity,NL23,2015-03-12 12:00:00,1.9999998812636477e-06
electricity,NL23,2015-03-12 15:00:00,-1.9999998812636477e-06
electricity,NL23,2015-03-12 18:00:00,0.0
electricity,NL23,2015-03-12 21:00:00,0.0
electricity,NL23,2015-03-13 00:00:00,0.0
electricity,NL23,2015-03-13 03:00:00,0.0
electricity,NL23,2015-03-13 06:00:00,-1.9999999949504854e-06
electricity,NL23,2015-03-13 09:00:00,7.999999979801942e-06
electricity,NL23,2015-03-13 12:00:00,1.0000000088439265e-05
electricity,NL23,2015-03-13 15:00:00,4.9999999873762135e-06
electricity,NL23,2015-03-13 18:00:00,0.0
electricity,NL23,2015-03-13 21:00:00,9.999999974752427e-06
electricity,NL23,2015-03-14 00:00:00,0.0
electricity,NL23,2015-03-14 03:00:00,4.836000016439357e-06
electricity,NL23,2015-03-14 06:00:00,-3.999999989900971e-06
electricity,NL23,2015-03-14 09:00:00,9.999999974752427e-07
electricity,NL23,2015-03-14 12:00:00,-9.999999974752427e-07
electricity,NL23,2015-03-14 15:00:00,-3.3999999686784577e-06
electricity,NL23,2015-03-14 18:00:00,0.0
electricity,NL23,2015-03-14 21:00:00,0.0
electricity,NL23,2015-03-15 00:00:00,0.0
electricity,NL23,2015-03-15 03:00:00,0.0
electricity,NL23,2015-03-15 06:00:00,0.0
electricity,NL23,2015-03-15 09:00:00,2.999999992425728e-06
electricity,NL23,2015-03-15 12:00:00,-9.999999974752427e-07
electricity,NL23,2015-03-15 15:00:00,-2.100000074278796e-06
electricity,NL23,2015-03-15 18:00:00,0.0
electricity,NL23,2015-03-15 21:00:00,0.0
electricity,NL23,2015-03-16 00:00:00,9.999999974752427e-06
electricity,NL23,2015-03-16 03:00:00,0.0
electricity,NL23,2015-03-16 06:00:00,7.000000096013537e-06
electricity,NL23,2015-03-16 09:00:00,-4.9999999873762135e-06
electricity,NL23,2015-03-16 12:00:00,1.0000000088439265e-05
electricity,NL23,2015-03-16 15:00:00,-6.399999961104186e-06
electricity,NL23,2015-03-16 18:00:00,0.0
electricity,NL23,2015-03-16 21:00:00,0.0
electricity,NL23,2015-03-17 00:00:00,1.9999999381070666e-06
electricity,NL23,2015-03-17 03:00:00,-5.000000044219632e-06
electricity,NL23,2015-03-17 06:00:00,-4.999999873689376e-06
electricity,NL23,2015-03-17 09:00:00,3.000000106112566e-06
electricity,NL23,2015-03-17 12:00:00,9.999999974752427e-07
electricity,NL23,2015-03-17 15:00:00,9.999999974752427e-07
electricity,NL23,2015-03-17 18:00:00,0.0
electricity,NL23,2015-03-17 21:00:00,7.999999979801942e-06
electricity,NL23,2015-03-18 00:00:00,6.999999868639861e-07
electricity,NL23,2015-03-18 03:00:00,-3.999999989900971e-06
electricity,NL23,2015-03-18 06:00:00,1.0000001111620804e-06
electricity,NL23,2015-03-18 09:00:00,4.9999999873762135e-06
electricity,NL23,2015-03-18 12:00:00,3.999999989900971e-06
electricity,NL23,2015-03-18 15:00:00,-8.999999977277184e-06
electricity,NL23,2015-03-18 18:00:00,0.0
electricity,NL23,2015-03-18 21:00:00,0.0
electricity,NL23,2015-03-19 00:00:00,0.0
electricity,NL23,2015-03-19 03:00:00,-9.999999974752427e-07
electricity,NL23,2015-03-19 06:00:00,3.999999989900971e-06
electricity,NL23,2015-03-19 09:00:00,-1.9999999949504854e-06
electricity,NL23,2015-03-19 12:00:00,5.999999984851456e-06
electricity,NL23,2015-03-19 15:00:00,5.000000101063051e-06
electricity,NL23,2015-03-19 18:00:00,-9.999999974752427e-06
electricity,NL23,2015-03-19 21:00:00,0.0
electricity,NL23,2015-03-20 00:00:00,-4.00000004674439e-06
electricity,NL23,2015-03-20 03:00:00,8.00000003664536e-06
electricity,NL23,2015-03-20 06:00:00,-4.9999999873762135e-06
electricity,NL23,2015-03-20 09:00:00,-3.000000106112566e-06
electricity,NL23,2015-03-20 12:00:00,-5.200000032345997e-06
electricity,NL23,2015-03-20 15:00:00,-6.999999982326699e-06
electricity,NL23,2015-03-20 18:00:00,4.999999873689376e-06
electricity,NL23,2015-03-20 21:00:00,0.0
electricity,NL23,2015-03-21 00:00:00,1.0000000031595846e-05
electricity,NL23,2015-03-21 03:00:00,0.0
electricity,NL23,2015-03-21 06:00:00,2.6999999818144715e-06
electricity,NL23,2015-03-21 09:00:00,-9.999999974752427e-06
electricity,NL23,2015-03-21 12:00:00,-1.9999998812636477e-06
electricity,NL23,2015-03-21 15:00:00,-9.999999974752427e-07
electricity,NL23,2015-03-21 18:00:00,-4.499999931795173e-06
electricity,NL23,2015-03-21 21:00:00,-3.999999989900971e-06
electricity,NL23,2015-03-22 00:00:00,-5.999999984851456e-06
electricity,NL23,2015-03-22 03:00:00,-3.2999997756633093e-07
electricity,NL23,2015-03-22 06:00:00,-4.00000004674439e-06
electricity,NL23,2015-03-22 09:00:00,-3.999999989900971e-06
electricity,NL23,2015-03-22 12:00:00,-1.0000001111620804e-06
electricity,NL23,2015-03-22 15:00:00,-9.999999974752427e-06
electricity,NL23,2015-03-22 18:00:00,-1.9999999949504854e-06
electricity,NL23,2015-03-22 21:00:00,0.0
electricity,NL23,2015-03-23 00:00:00,0.0
electricity,NL23,2015-03-23 03:00:00,0.0
electricity,NL23,2015-03-23 06:00:00,0.0
electricity,NL23,2015-03-23 09:00:00,0.0
electricity,NL23,2015-03-23 12:00:00,-3.000000106112566e-06
electricity,NL23,2015-03-23 15:00:00,4.999999873689376e-06
electricity,NL23,2015-03-23 18:00:00,0.0
electricity,NL23,2015-03-23 21:00:00,7.999999979801942e-06
electricity,NL23,2015-03-24 00:00:00,2.999999992425728e-06
electricity,NL23,2015-03-24 03:00:00,2.999999992425728e-06
electricity,NL23,2015-03-24 06:00:00,-2.999999992425728e-06
electricity,NL23,2015-03-24 09:00:00,5.999999984851456e-06
electricity,NL23,2015-03-24 12:00:00,-4.9999999873762135e-06
electricity,NL23,2015-03-24 15:00:00,-2.6000001298598363e-06
electricity,NL23,2015-03-24 18:00:00,3.6000000136482413e-06
electricity,NL23,2015-03-24 21:00:00,1.6999999843392288e-06
electricity,NL23,2015-03-25 00:00:00,-1.8999999724655936e-06
electricity,NL23,2015-03-25 03:00:00,2.999999992425728e-06
electricity,NL23,2015-03-25 06:00:00,-2.7999999474559445e-06
electricity,NL23,2015-03-25 09:00:00,3.000000106112566e-06
electricity,NL23,2015-03-25 12:00:00,-6.999999982326699e-06
electricity,NL23,2015-03-25 15:00:00,-5.100000066704524e-06
electricity,NL23,2015-03-25 18:00:00,0.0
electricity,NL23,2015-03-25 21:00:00,9.999999974752427e-06
electricity,NL23,2015-03-26 00:00:00,0.0
electricity,NL23,2015-03-26 03:00:00,1.8359999671702099e-06
electricity,NL23,2015-03-26 06:00:00,5.999999984851456e-06
electricity,NL23,2015-03-26 09:00:00,4.9999999873762135e-06
electricity,NL23,2015-03-26 12:00:00,1.0999999858540832e-05
electricity,NL23,2015-03-26 15:00:00,1.3000000080864993e-06
electricity,NL23,2015-03-26 18:00:00,9.999999974752427e-06
electricity,NL23,2015-03-26 21:00:00,-2.999999992425728e-06
electricity,NL23,2015-03-27 00:00:00,7.200000027296483e-06
electricity,NL23,2015-03-27 03:00:00,-5.463999968924327e-06
electricity,NL23,2015-03-27 06:00:00,1.999999312829459e-07
electricity,NL23,2015-03-27 09:00:00,-6.699999971715442e-06
electricity,NL23,2015-03-27 12:00:00,5.999999984851456e-06
electricity,NL23,2015-03-27 15:00:00,-2.999999992425728e-06
electricity,NL23,2015-03-27 18:00:00,0.0
electricity,NL23,2015-03-27 21:00:00,-4.9999999873762135e-06
electricity,NL23,2015-03-28 00:00:00,0.0
electricity,NL23,2015-03-28 03:00:00,-5.490000035024423e-06
electricity,NL23,2015-03-28 06:00:00,9.999999974752427e-07
electricity,NL23,2015-03-28 09:00:00,5.000000101063051e-06
electricity,NL23,2015-03-28 12:00:00,3.800000058618025e-06
electricity,NL23,2015-03-28 15:00:00,2.900000026784255e-06
electricity,NL23,2015-03-28 18:00:00,2.200000039920269e-06
electricity,NL23,2015-03-28 21:00:00,3.999999989900971e-06
electricity,NL23,2015-03-29 00:00:00,-3.999999989900971e-06
electricity,NL23,2015-03-29 03:00:00,2.8360000783322903e-06
electricity,NL23,2015-03-29 06:00:00,1.0000000031595846e-05
electricity,NL23,2015-03-29 09:00:00,8.00000009348878e-06
electricity,NL23,2015-03-29 12:00:00,1.9999999949504854e-06
electricity,NL23,2015-03-29 15:00:00,9.999999974752427e-07
electricity,NL23,2015-03-29 18:00:00,-3.999999989900971e-06
electricity,NL23,2015-03-29 21:00:00,5.999999928008037e-06
electricity,NL23,2015-03-30 00:00:00,-9.999999974752427e-06
electricity,NL23,2015-03-30 03:00:00,3.5200000638724305e-06
electricity,NL23,2015-03-30 06:00:00,0.0
electricity,NL23,2015-03-30 09:00:00,7.000000096013537e-06
electricity,NL23,2015-03-30 12:00:00,2.999999992425728e-06
electricity,NL23,2015-03-30 15:00:00,7.999999979801942e-06
electricity,NL23,2015-03-30 18:00:00,0.0
electricity,NL23,2015-03-30 21:00:00,2.999999992425728e-06
electricity,NL23,2015-03-31 00:00:00,-5.999999984851456e-06
electricity,NL23,2015-03-31 03:00:00,4.510000053414842e-06
electricity,NL23,2015-03-31 06:00:00,4.5999999997548e-05
electricity,NL23,2015-03-31 09:00:00,-4.500000000007276e-05
electricity,NL23,2015-03-31 12:00:00,-4.600000011123484e-05
electricity,NL23,2015-03-31 15:00:00,1.9999999949504854e-06
electricity,NL23,2015-03-31 18:00:00,-2.000000108637323e-06
electricity,NL23,2015-03-31 21:00:00,3.999999876214133e-06
electricity,NL31,2015-03-01 00:00:00,1.0000000564502898e-05
electricity,NL31,2015-03-01 03:00:00,1.3999999591174372e-05
electricity,NL31,2015-03-01 06:00:00,1.0000000109755547e-05
electricity,NL31,2015-03-01 09:00:00,6.399999923756283e-05
electricity,NL31,2015-03-01 12:00:00,-1.6000000560456584e-05
electricity,NL31,2015-03-01 15:00:00,9.299999965151073e-05
electricity,NL31,2015-03-01 18:00:00,-3.600000036385609e-05
electricity,NL31,2015-03-01 21:00:00,-2.500000037386485e-05
electricity,NL31,2015-03-02 00:00:00,3.3999999540679227e-05
electricity,NL31,2015-03-02 03:00:00,1.3999999737279722e-05
electricity,NL31,2015-03-02 06:00:00,-6.600000051548705e-05
electricity,NL31,2015-03-02 09:00:00,-6.600000051548705e-05
electricity,NL31,2015-03-02 12:00:00,3.99999953515362e-06
electricity,NL31,2015-03-02 15:00:00,3.399999968678458e-05
electricity,NL31,2015-03-02 18:00:00,-3.600000036385609e-05
electricity,NL31,2015-03-02 21:00:00,-3.600000081860344e-05
electricity,NL31,2015-03-03 00:00:00,3.99999953515362e-06
electricity,NL31,2015-03-03 03:00:00,-3.600000036385609e-05
electricity,NL31,2015-03-03 06:00:00,1.8000000181928044e-05
electricity,NL31,2015-03-03 09:00:00,-5.199999941396527e-05
electricity,NL31,2015-03-03 12:00:00,-6.200000052558607e-05
electricity,NL31,2015-03-03 15:00:00,-4.999999873689376e-06
electricity,NL31,2015-03-03 18:00:00,-2.000000222324161e-06
electricity,NL31,2015-03-03 21:00:00,-3.600000036385609e-05
electricity,NL31,2015-03-04 00:00:00,-2.6000000161729986e-05
electricity,NL31,2015-03-04 03:00:00,-3.600000036385609e-05
electricity,NL31,2015-03-04 06:00:00,-2.000000222324161e-06
electricity,NL31,2015-03-04 09:00:00,-8.60000004649919e-05
electricity,NL31,2015-03-04 12:00:00,-6.599999960599234e-05
electricity,NL31,2015-03-04 15:00:00,3.80000001314329e-05
electricity,NL31,2015-03-04 18:00:00,6.800000028306386e-05
electricity,NL31,2015-03-04 21:00:00,0.0
electricity,NL31,2015-03-05 00:00:00,0.0
electricity,NL31,2015-03-05 03:00:00,-3.0000000297736307e-05
electricity,NL31,2015-03-05 06:00:00,-9.999999893484102e-06
electricity,NL31,2015-03-05 09:00:00,4.000000020765171e-05
electricity,NL31,2015-03-05 12:00:00,4.999999995503046e-05
electricity,NL31,2015-03-05 15:00:00,4.000000020765171e-05
electricity,NL31,2015-03-05 18:00:00,8.000000010666142e-05
electricity,NL31,2015-03-05 21:00:00,3.999999975290436e-05
electricity,NL31,2015-03-06 00:00:00,5.999999970240921e-05
electricity,NL31,2015-03-06 03:00:00,-4.000000004511506e-05
electricity,NL31,2015-03-06 06:00:00,-9.999999893484102e-06
electricity,NL31,2015-03-06 09:00:00,-6.200000007083872e-05
electricity,NL31,2015-03-06 12:00:00,-5.200000032345997e-05
electricity,NL31,2015-03-06 15:00:00,2.7999999474559445e-05
electricity,NL31,2015-03-06 18:00:00,-5.200000032345997e-05
electricity,NL31,2015-03-06 21:00:00,-3.200000037395512e-05
electricity,NL31,2015-03-07 00:00:00,4.399999943416333e-05
electricity,NL31,2015-03-07 03:00:00,-3.600000081860344e-05
electricity,NL31,2015-03-07 06:00:00,3.99999953515362e-06
electricity,NL31,2015-03-07 09:00:00,-4.600000056598219e-05
electricity,NL31,2015-03-07 12:00:00,-2.6000000161729986e-05
electricity,NL31,2015-03-07 15:00:00,-6.000000212225132e-06
electricity,NL31,2015-03-07 18:00:00,6.399999983841553e-05
electricity,NL31,2015-03-07 21:00:00,6.399999938366818e-05
electricity,NL31,2015-03-08 00:00:00,-4.600000056598219e-05
electricity,NL31,2015-03-08 03:00:00,6.399999983841553e-05
electricity,NL31,2015-03-08 06:00:00,6.799999937356915e-05
electricity,NL31,2015-03-08 09:00:00,-7.200000027296483e-05
electricity,NL31,2015-03-08 12:00:00,-2.2000000171829015e-05
electricity,NL31,2015-03-08 15:00:00,2.7999999929306796e-05
electricity,NL31,2015-03-08 18:00:00,1.0000000056020752e-05
electricity,NL31,2015-03-08 21:00:00,-5.000000024724116e-05
electricity,NL31,2015-03-09 00:00:00,1.9999999803399504e-05
electricity,NL31,2015-03-09 03:00:00,-2.9999999842988956e-05
electricity,NL31,2015-03-09 06:00:00,-1.3700000215166597e-05
electricity,NL31,2015-03-09 09:00:00,-9.999999893484102e-06
electricity,NL31,2015-03-09 12:00:00,-2.9999999842988956e-05
electricity,NL31,2015-03-09 15:00:00,-9.999999893484102e-06
electricity,NL31,2015-03-09 18:00:00,1.9999999803399504e-05
electricity,NL31,2015-03-09 21:00:00,1.9999999803399504e-05
electricity,NL31,2015-03-10 00:00:00,-7.000000019674602e-05
electricity,NL31,2015-03-10 03:00:00,3.999999975290436e-05
electricity,NL31,2015-03-10 06:00:00,3.0000000005525607e-05
electricity,NL31,2015-03-10 09:00:00,0.0
electricity,NL31,2015-03-10 12:00:00,-7.999999994412477e-05
electricity,NL31,2015-03-10 15:00:00,3.0000000005525607e-05
electricity,NL31,2015-03-10 18:00:00,0.0
electricity,NL31,2015-03-10 21:00:00,-3.0000000297736307e-05
electricity,NL31,2015-03-11 00:00:00,-6.999999787371536e-06
electricity,NL31,2015-03-11 03:00:00,3.980000004899509e-05
electricity,NL31,2015-03-11 06:00:00,-1.699999998949764e-05
electricity,NL31,2015-03-11 09:00:00,-5.999999999461991e-05
electricity,NL31,2015-03-11 12:00:00,-9.000000009695697e-06
electricity,NL31,2015-03-11 15:00:00,2.9999999550778256e-05
electricity,NL31,2015-03-11 18:00:00,2.9999999550778256e-05
electricity,NL31,2015-03-11 21:00:00,1.0000000056020752e-05
electricity,NL31,2015-03-12 00:00:00,0.0
electricity,NL31,2015-03-12 03:00:00,-5.999999999461991e-05
electricity,NL31,2015-03-12 06:00:00,7.999999965191407e-05
electricity,NL31,2015-03-12 09:00:00,0.00013000000020779723
electricity,NL31,2015-03-12 12:00:00,-6.999999974199866e-05
electricity,NL31,2015-03-12 15:00:00,5.000000040977781e-05
electricity,NL31,2015-03-12 18:00:00,0.0
electricity,NL31,2015-03-12 21:00:00,0.0
electricity,NL31,2015-03-13 00:00:00,-4.000000004511506e-05
electricity,NL31,2015-03-13 03:00:00,-5.999999999461991e-05
electricity,NL31,2015-03-13 06:00:00,1.9999999348652153e-05
electricity,NL31,2015-03-13 09:00:00,-8.200000002034358e-05
electricity,NL31,2015-03-13 12:00:00,-7.200000027296483e-05
electricity,NL31,2015-03-13 15:00:00,1.7999999727180693e-05
electricity,NL31,2015-03-13 18:00:00,-3.199999991920777e-05
electricity,NL31,2015-03-13 21:00:00,-3.199999991920777e-05
electricity,NL31,2015-03-14 00:00:00,-3.200000037395512e-05
electricity,NL31,2015-03-14 03:00:00,6.79999998283165e-05
electricity,NL31,2015-03-14 06:00:00,6.79999998283165e-05
electricity,NL31,2015-03-14 09:00:00,-1.2000000424450263e-05
electricity,NL31,2015-03-14 12:00:00,-2.2000000626576366e-05
electricity,NL31,2015-03-14 15:00:00,1.5000000075815478e-05
electricity,NL31,2015-03-14 18:00:00,7.999999979801942e-06
electricity,NL31,2015-03-14 21:00:00,-2.000000222324161e-06
electricity,NL31,2015-03-15 00:00:00,3.80000001314329e-05
electricity,NL31,2015-03-15 03:00:00,3.80000001314329e-05
electricity,NL31,2015-03-15 06:00:00,7.99999952505459e-06
electricity,NL31,2015-03-15 09:00:00,7.99999952505459e-06
electricity,NL31,2015-03-15 12:00:00,-2.2000000171829015e-05
electricity,NL31,2015-03-15 15:00:00,1.0000000056020752e-05
electricity,NL31,2015-03-15 18:00:00,-4.999999979249381e-05
electricity,NL31,2015-03-15 21:00:00,-4.000000004511506e-05
electricity,NL31,2015-03-16 00:00:00,1.0000000056020752e-05
electricity,NL31,2015-03-16 03:00:00,-3.0000000297736307e-05
electricity,NL31,2015-03-16 06:00:00,1.0000000056020752e-05
electricity,NL31,2015-03-16 09:00:00,4.999999995503046e-05
electricity,NL31,2015-03-16 12:00:00,0.0
electricity,NL31,2015-03-16 15:00:00,1.0000000056020752e-05
electricity,NL31,2015-03-16 18:00:00,-5.999999999461991e-05
electricity,NL31,2015-03-16 21:00:00,-6.999999974199866e-05
electricity,NL31,2015-03-17 00:00:00,5.999999970240921e-05
electricity,NL31,2015-03-17 03:00:00,-3.849000009781278e-05
electricity,NL31,2015-03-17 06:00:00,-3.99999968125897e-06
electricity,NL31,2015-03-17 09:00:00,4.999999950028311e-05
electricity,NL31,2015-03-17 12:00:00,-2.0000000095610204e-05
electricity,NL31,2015-03-17 15:00:00,1.0000000056020752e-05
electricity,NL31,2015-03-17 18:00:00,3.0000000005525607e-05
electricity,NL31,2015-03-17 21:00:00,-4.999999979249381e-05
electricity,NL31,2015-03-18 00:00:00,4.000000298542972e-06
electricity,NL31,2015-03-18 03:00:00,2.0000000258146855e-05
electricity,NL31,2015-03-18 06:00:00,3.999999975290436e-05
electricity,NL31,2015-03-18 09:00:00,7.999999965191407e-05
electricity,NL31,2015-03-18 12:00:00,0.0
electricity,NL31,2015-03-18 15:00:00,4.000000020765171e-05
electricity,NL31,2015-03-18 18:00:00,4.000000020765171e-05
electricity,NL31,2015-03-18 21:00:00,-4.999999979249381e-05
electricity,NL31,2015-03-19 00:00:00,5.999999970240921e-05
electricity,NL31,2015-03-19 03:00:00,2.9999999550778256e-05
electricity,NL31,2015-03-19 06:00:00,-8.000000039887212e-05
electricity,NL31,2015-03-19 09:00:00,-5.600000000471894e-05
electricity,NL31,2015-03-19 12:00:00,1.8000000035822694e-05
electricity,NL31,2015-03-19 15:00:00,1.0000000056020752e-05
electricity,NL31,2015-03-19 18:00:00,0.0
electricity,NL31,2015-03-19 21:00:00,-3.0000000297736307e-05
electricity,NL31,2015-03-20 00:00:00,0.0
electricity,NL31,2015-03-20 03:00:00,-1.6000000105709233e-05
electricity,NL31,2015-03-20 06:00:00,-4.9000000363452756e-05
electricity,NL31,2015-03-20 09:00:00,-2.960000038143562e-05
electricity,NL31,2015-03-20 12:00:00,-4.0299999600978964e-05
electricity,NL31,2015-03-20 15:00:00,-1.699999998949764e-05
electricity,NL31,2015-03-20 18:00:00,5.999999970240921e-05
electricity,NL31,2015-03-20 21:00:00,-4.000000004511506e-05
electricity,NL31,2015-03-21 00:00:00,-9.999999893484102e-06
electricity,NL31,2015-03-21 03:00:00,-5.000000024724116e-05
electricity,NL31,2015-03-21 06:00:00,7.399999913104693e-05
electricity,NL31,2015-03-21 09:00:00,-1.6000000414351234e-05
electricity,NL31,2015-03-21 12:00:00,5.399999963628943e-05
electricity,NL31,2015-03-21 15:00:00,0.00012400000014167745
electricity,NL31,2015-03-21 18:00:00,6.399999938366818e-05
electricity,NL31,2015-03-21 21:00:00,-1.6000000414351234e-05
electricity,NL31,2015-03-22 00:00:00,-2.6000000161729986e-05
electricity,NL31,2015-03-22 03:00:00,-2.1470000319823157e-05
electricity,NL31,2015-03-22 06:00:00,-8.199999956559623e-05
electricity,NL31,2015-03-22 09:00:00,4.79999994240643e-05
electricity,NL31,2015-03-22 12:00:00,-0.00011200000062672189
electricity,NL31,2015-03-22 15:00:00,-9.999999893484102e-06
electricity,NL31,2015-03-22 18:00:00,3.0000000005525607e-05
electricity,NL31,2015-03-22 21:00:00,1.0000000056020752e-05
electricity,NL31,2015-03-23 00:00:00,4.999999995503046e-05
electricity,NL31,2015-03-23 03:00:00,-6.999999974199866e-05
electricity,NL31,2015-03-23 06:00:00,-1.0000000348231453e-05
electricity,NL31,2015-03-23 09:00:00,-4.999999979249381e-05
electricity,NL31,2015-03-23 12:00:00,-4.000000004511506e-05
electricity,NL31,2015-03-23 15:00:00,-3.0000000297736307e-05
electricity,NL31,2015-03-23 18:00:00,-5.999999999461991e-05
electricity,NL31,2015-03-23 21:00:00,-2.5999999853087985e-05
electricity,NL31,2015-03-24 00:00:00,4.000000020765171e-05
electricity,NL31,2015-03-24 03:00:00,-7.000000019674602e-05
electricity,NL31,2015-03-24 06:00:00,2.0000000258146855e-05
electricity,NL31,2015-03-24 09:00:00,0.0
electricity,NL31,2015-03-24 12:00:00,-4.800000047966435e-05
electricity,NL31,2015-03-24 15:00:00,-2.7000000443422323e-05
electricity,NL31,2015-03-24 18:00:00,3.919999926438322e-05
electricity,NL31,2015-03-24 21:00:00,-5.999999903583131e-06
electricity,NL31,2015-03-25 00:00:00,3.0000000005525607e-05
electricity,NL31,2015-03-25 03:00:00,3.0000000005525607e-05
electricity,NL31,2015-03-25 06:00:00,4.999999995503046e-05
electricity,NL31,2015-03-25 09:00:00,3.999999975290436e-05
electricity,NL31,2015-03-25 12:00:00,5.000000040977781e-05
electricity,NL31,2015-03-25 15:00:00,-2.699999973687639e-05
electricity,NL31,2015-03-25 18:00:00,-5.999999953987256e-05
electricity,NL31,2015-03-25 21:00:00,-4.000000004511506e-05
electricity,NL31,2015-03-26 00:00:00,6.000000015715656e-05
electricity,NL31,2015-03-26 03:00:00,4.000000020765171e-05
electricity,NL31,2015-03-26 06:00:00,-1.1999999969702912e-05
electricity,NL31,2015-03-26 09:00:00,5.79999996261904e-05
electricity,NL31,2015-03-26 12:00:00,3.80000001314329e-05
electricity,NL31,2015-03-26 15:00:00,0.00010699999984353781
electricity,NL31,2015-03-26 18:00:00,6.79999998283165e-05
electricity,NL31,2015-03-26 21:00:00,6.399999983841553e-05
electricity,NL31,2015-03-27 00:00:00,3.3999999232037226e-05
electricity,NL31,2015-03-27 03:00:00,-6.000000666972483e-06
electricity,NL31,2015-03-27 06:00:00,-3.600000036385609e-05
electricity,NL31,2015-03-27 09:00:00,-2.2000000171829015e-05
electricity,NL31,2015-03-27 12:00:00,6.79999998283165e-05
electricity,NL31,2015-03-27 15:00:00,-2.0000006770715117e-06
electricity,NL31,2015-03-27 18:00:00,-6.200000007083872e-05
electricity,NL31,2015-03-27 21:00:00,7.80000000304426e-05
electricity,NL31,2015-03-28 00:00:00,-4.200000012133387e-05
electricity,NL31,2015-03-28 03:00:00,-3.990000004705507e-05
electricity,NL31,2015-03-28 06:00:00,3.799999967668555e-05
electricity,NL31,2015-03-28 09:00:00,-3.200000037395512e-05
electricity,NL31,2015-03-28 12:00:00,-6.600000051548705e-05
electricity,NL31,2015-03-28 15:00:00,-1.6000000414351234e-05
electricity,NL31,2015-03-28 18:00:00,-4.600000056598219e-05
electricity,NL31,2015-03-28 21:00:00,-3.860000047239964e-05
electricity,NL31,2015-03-29 00:00:00,9.999999655008196e-06
electricity,NL31,2015-03-29 03:00:00,3.99999938904827e-06
electricity,NL31,2015-03-29 06:00:00,7.499999983195949e-05
electricity,NL31,2015-03-29 09:00:00,-6.000000212225132e-06
electricity,NL31,2015-03-29 12:00:00,-2.999999978925416e-05
electricity,NL31,2015-03-29 15:00:00,-2.8999999905465756e-05
electricity,NL31,2015-03-29 18:00:00,1.3999999282532372e-05
electricity,NL31,2015-03-29 21:00:00,1.5999999358751182e-05
electricity,NL31,2015-03-30 00:00:00,-8.000000034513732e-05
electricity,NL31,2015-03-30 03:00:00,-3.0000010298181223e-07
electricity,NL31,2015-03-30 06:00:00,-6.000000212225132e-06
electricity,NL31,2015-03-30 09:00:00,-4.0000000446127615e-05
electricity,NL31,2015-03-30 12:00:00,-3.600000081860344e-05
electricity,NL31,2015-03-30 15:00:00,-1.99999976757681e-06
electricity,NL31,2015-03-30 18:00:00,-3.199999991920777e-05
electricity,NL31,2015-03-30 21:00:00,6.399999983841553e-05
electricity,NL31,2015-03-31 00:00:00,0.0
electricity,NL31,2015-03-31 03:00:00,5.300002143826532e-07
electricity,NL31,2015-03-31 06:00:00,-8.600000001024455e-05
electricity,NL31,2015-03-31 09:00:00,-9.999999893040012e-05
electricity,NL31,2015-03-31 12:00:00,-9.999999983989483e-05
electricity,NL31,2015-03-31 15:00:00,-5.999999994088512e-05
electricity,NL31,2015-03-31 18:00:00,-1.0140000540559413e-05
electricity,NL31,2015-03-31 21:00:00,9.999999655008196e-06
electricity,NL32,2015-03-01 00:00:00,-0.0003400000005058246
electricity,NL32,2015-03-01 03:00:00,0.0002680000016539452
electricity,NL32,2015-03-01 06:00:00,-2.5999999706982635e-05
electricity,NL32,2015-03-01 09:00:00,0.0005180000007953822
electricity,NL32,2015-03-01 12:00:00,2.7999999531402864e-05
electricity,NL32,2015-03-01 15:00:00,2.6000000673320756e-05
electricity,NL32,2015-03-01 18:00:00,-1.9999999437914084e-05
electricity,NL32,2015-03-01 21:00:00,3.0000001117969077e-05
electricity,NL32,2015-03-02 00:00:00,-0.0002319999993574129
electricity,NL32,2015-03-02 03:00:00,0.0002680000007444505
electricity,NL32,2015-03-02 06:00:00,-2.0000000347408786e-05
electricity,NL32,2015-03-02 09:00:00,-5.200000026661655e-05
electricity,NL32,2015-03-02 12:00:00,4.999999970323188e-05
electricity,NL32,2015-03-02 15:00:00,2.5999998854331352e-05
electricity,NL32,2015-03-02 18:00:00,0.0004999999992492121
electricity,NL32,2015-03-02 21:00:00,-4.8999999251009285e-05
electricity,NL32,2015-03-03 00:00:00,3.1999999976051186e-05
electricity,NL32,2015-03-03 03:00:00,3.999999995585313e-05
electricity,NL32,2015-03-03 06:00:00,2.5999999706982635e-05
electricity,NL32,2015-03-03 09:00:00,-3.400000059627928e-05
electricity,NL32,2015-03-03 12:00:00,4.600000102072954e-05
electricity,NL32,2015-03-03 15:00:00,6.000000030326191e-05
electricity,NL32,2015-03-03 18:00:00,-4.0000013541430235e-06
